model,dataset,smell_name,model_language,target_language,n_test_samples,n_train_samples,accuracy,precision,recall,f1
Java_perceptron1_1000_gc,C++_ComplexMethod_Test_Directive.csv,GodClass,Java,C++,500,1000,0.6060000061988831,0.9076923076923077,0.236,0.37460317460317455
C#_perceptron1_1000_gc,C++_ComplexMethod_Test_Directive.csv,GodClass,C#,C++,500,1000,0.6660000085830688,0.9029126213592233,0.372,0.5269121813031162
C++_perceptron1_1000_gc,C++_ComplexMethod_Test_Directive.csv,GodClass,C++,C++,500,1000,0.6740000247955322,0.7301587301587301,0.552,0.6287015945330295
Python_perceptron1_1000_gc,C++_ComplexMethod_Test_Directive.csv,GodClass,Python,C++,500,1000,0.5979999899864197,0.8769230769230769,0.228,0.3619047619047619
Java_perceptron1_1000_gc,C++_ComplexMethod_Test_ConditionalExpression.csv,GodClass,Java,C++,500,1000,0.6399999856948853,0.9861111111111112,0.284,0.4409937888198758
C#_perceptron1_1000_gc,C++_ComplexMethod_Test_ConditionalExpression.csv,GodClass,C#,C++,500,1000,0.75,0.9770992366412213,0.512,0.6719160104986877
C++_perceptron1_1000_gc,C++_ComplexMethod_Test_ConditionalExpression.csv,GodClass,C++,C++,500,1000,0.7459999918937683,0.8554913294797688,0.592,0.6997635933806148
Python_perceptron1_1000_gc,C++_ComplexMethod_Test_ConditionalExpression.csv,GodClass,Python,C++,500,1000,0.6399999856948853,1.0,0.28,0.43750000000000006
Java_perceptron1_1000_gc,C++_GodClass_Test_1.csv,GodClass,Java,C++,500,1000,0.5860000252723694,0.9574468085106383,0.18,0.303030303030303
C#_perceptron1_1000_gc,C++_GodClass_Test_1.csv,GodClass,C#,C++,500,1000,0.6259999871253967,0.92,0.276,0.4246153846153846
C++_perceptron1_1000_gc,C++_GodClass_Test_1.csv,GodClass,C++,C++,500,1000,0.7900000214576721,0.7598566308243727,0.848,0.8015122873345936
Python_perceptron1_1000_gc,C++_GodClass_Test_1.csv,GodClass,Python,C++,500,1000,0.5799999833106995,0.9347826086956522,0.172,0.2905405405405405
Java_perceptron1_1000_gc,C++_ComplexMethod_Test_1.csv,GodClass,Java,C++,500,1000,0.5419999957084656,0.8888888888888888,0.096,0.1732851985559567
C#_perceptron1_1000_gc,C++_ComplexMethod_Test_1.csv,GodClass,C#,C++,500,1000,0.6380000114440918,0.9058823529411765,0.308,0.45970149253731346
C++_perceptron1_1000_gc,C++_ComplexMethod_Test_1.csv,GodClass,C++,C++,500,1000,0.6759999990463257,0.8142857142857143,0.456,0.5846153846153846
Python_perceptron1_1000_gc,C++_ComplexMethod_Test_1.csv,GodClass,Python,C++,500,1000,0.5440000295639038,0.8928571428571429,0.1,0.1798561151079137
Java_perceptron1_1000_gc,C++_FeatureEnvy_Test_1.csv,GodClass,Java,C++,500,1000,0.5260000228881836,0.9333333333333333,0.056,0.10566037735849057
C#_perceptron1_1000_gc,C++_FeatureEnvy_Test_1.csv,GodClass,C#,C++,500,1000,0.5519999861717224,0.8823529411764706,0.12,0.21126760563380279
C++_perceptron1_1000_gc,C++_FeatureEnvy_Test_1.csv,GodClass,C++,C++,500,1000,0.5600000023841858,0.6785714285714286,0.228,0.3413173652694611
Python_perceptron1_1000_gc,C++_FeatureEnvy_Test_1.csv,GodClass,Python,C++,500,1000,0.5299999713897705,0.9411764705882353,0.064,0.1198501872659176
Java_perceptron1_1000_gc,C++_ShotgunSurgery_Test_1.csv,GodClass,Java,C++,500,1000,0.5440000295639038,1.0,0.088,0.16176470588235292
C#_perceptron1_1000_gc,C++_ShotgunSurgery_Test_1.csv,GodClass,C#,C++,500,1000,0.5879999995231628,0.9074074074074074,0.196,0.32236842105263164
C++_perceptron1_1000_gc,C++_ShotgunSurgery_Test_1.csv,GodClass,C++,C++,500,1000,0.6359999775886536,0.8148148148148148,0.352,0.49162011173184356
Python_perceptron1_1000_gc,C++_ShotgunSurgery_Test_1.csv,GodClass,Python,C++,500,1000,0.5379999876022339,1.0,0.076,0.14126394052044608
Java_perceptron1_1000_gc,C++_DivergentChange_Test_1.csv,GodClass,Java,C++,200,1000,0.6000000238418579,0.9545454545454546,0.21,0.34426229508196726
C#_perceptron1_1000_gc,C++_DivergentChange_Test_1.csv,GodClass,C#,C++,200,1000,0.6349999904632568,0.8857142857142857,0.31,0.45925925925925926
C++_perceptron1_1000_gc,C++_DivergentChange_Test_1.csv,GodClass,C++,C++,200,1000,0.675000011920929,0.8301886792452831,0.44,0.5751633986928104
Python_perceptron1_1000_gc,C++_DivergentChange_Test_1.csv,GodClass,Python,C++,200,1000,0.5649999976158142,0.9333333333333333,0.14,0.24347826086956526
Java_perceptron1_1000_gc,C++_ComplexMethod_Test_OnlySwitch.csv,GodClass,Java,C++,500,1000,0.5080000162124634,1.0,0.016,0.031496062992125984
C#_perceptron1_1000_gc,C++_ComplexMethod_Test_OnlySwitch.csv,GodClass,C#,C++,500,1000,0.5600000023841858,0.8260869565217391,0.152,0.25675675675675674
C++_perceptron1_1000_gc,C++_ComplexMethod_Test_OnlySwitch.csv,GodClass,C++,C++,500,1000,0.5059999823570251,0.5245901639344263,0.128,0.2057877813504823
Python_perceptron1_1000_gc,C++_ComplexMethod_Test_OnlySwitch.csv,GodClass,Python,C++,500,1000,0.5239999890327454,1.0,0.048,0.0916030534351145
Java_perceptron1_1000_lm,C++_LongMethod_Test_1.csv,LongMethod,Java,C++,500,1000,0.8399999737739563,0.9722222222222222,0.7,0.813953488372093
C#_perceptron1_1000_lm,C++_LongMethod_Test_1.csv,LongMethod,C#,C++,500,1000,0.9179999828338623,0.968609865470852,0.864,0.9133192389006343
C++_perceptron1_1000_lm,C++_LongMethod_Test_1.csv,LongMethod,C++,C++,500,1000,0.8960000276565552,0.9759615384615384,0.812,0.8864628820960698
Python_perceptron1_1000_lm,C++_LongMethod_Test_1.csv,LongMethod,Python,C++,500,1000,0.8820000290870667,0.9751243781094527,0.784,0.8691796008869179
Java_perceptron1_1000_lm,C++_ComplexMethod_Test_Directive.csv,LongMethod,Java,C++,500,1000,0.6980000138282776,0.9090909090909091,0.44,0.5929919137466306
C#_perceptron1_1000_lm,C++_ComplexMethod_Test_Directive.csv,LongMethod,C#,C++,500,1000,0.7540000081062317,0.9096774193548387,0.564,0.6962962962962962
C++_perceptron1_1000_lm,C++_ComplexMethod_Test_Directive.csv,LongMethod,C++,C++,500,1000,0.7459999918937683,0.89171974522293,0.56,0.687960687960688
Python_perceptron1_1000_lm,C++_ComplexMethod_Test_Directive.csv,LongMethod,Python,C++,500,1000,0.6880000233650208,0.873015873015873,0.44,0.5851063829787234
Java_perceptron1_1000_lm,C++_ComplexMethod_Test_ConditionalExpression.csv,LongMethod,Java,C++,500,1000,0.7979999780654907,0.9461077844311377,0.632,0.7577937649880095
C#_perceptron1_1000_lm,C++_ComplexMethod_Test_ConditionalExpression.csv,LongMethod,C#,C++,500,1000,0.8659999966621399,0.9420289855072463,0.78,0.8533916849015317
C++_perceptron1_1000_lm,C++_ComplexMethod_Test_ConditionalExpression.csv,LongMethod,C++,C++,500,1000,0.8140000104904175,0.9644970414201184,0.652,0.7780429594272077
Python_perceptron1_1000_lm,C++_ComplexMethod_Test_ConditionalExpression.csv,LongMethod,Python,C++,500,1000,0.8339999914169312,0.9771428571428571,0.684,0.8047058823529413
Java_perceptron1_1000_lm,C++_GodClass_Test_1.csv,LongMethod,Java,C++,500,1000,0.5979999899864197,0.8450704225352113,0.24,0.37383177570093457
C#_perceptron1_1000_lm,C++_GodClass_Test_1.csv,LongMethod,C#,C++,500,1000,0.6480000019073486,0.8627450980392157,0.352,0.5
C++_perceptron1_1000_lm,C++_GodClass_Test_1.csv,LongMethod,C++,C++,500,1000,0.6840000152587891,0.9035087719298246,0.412,0.5659340659340659
Python_perceptron1_1000_lm,C++_GodClass_Test_1.csv,LongMethod,Python,C++,500,1000,0.6660000085830688,0.816793893129771,0.428,0.5616797900262467
Java_perceptron1_1000_lm,C++_ComplexMethod_Test_1.csv,LongMethod,Java,C++,500,1000,0.671999990940094,0.9479166666666666,0.364,0.5260115606936416
C#_perceptron1_1000_lm,C++_ComplexMethod_Test_1.csv,LongMethod,C#,C++,500,1000,0.7239999771118164,0.9242424242424242,0.488,0.6387434554973821
C++_perceptron1_1000_lm,C++_ComplexMethod_Test_1.csv,LongMethod,C++,C++,500,1000,0.7099999785423279,0.9338842975206612,0.452,0.6091644204851752
Python_perceptron1_1000_lm,C++_ComplexMethod_Test_1.csv,LongMethod,Python,C++,500,1000,0.6980000138282776,0.9541284403669725,0.416,0.5793871866295265
Java_perceptron1_1000_lm,C++_FeatureEnvy_Test_1.csv,LongMethod,Java,C++,500,1000,0.5600000023841858,0.875,0.14,0.24137931034482757
C#_perceptron1_1000_lm,C++_FeatureEnvy_Test_1.csv,LongMethod,C#,C++,500,1000,0.5920000076293945,0.896551724137931,0.208,0.33766233766233766
C++_perceptron1_1000_lm,C++_FeatureEnvy_Test_1.csv,LongMethod,C++,C++,500,1000,0.5699999928474426,0.8431372549019608,0.172,0.2857142857142857
Python_perceptron1_1000_lm,C++_FeatureEnvy_Test_1.csv,LongMethod,Python,C++,500,1000,0.5899999737739563,0.9090909090909091,0.2,0.32786885245901637
Java_perceptron1_1000_lm,C++_ShotgunSurgery_Test_1.csv,LongMethod,Java,C++,500,1000,0.6259999871253967,0.9846153846153847,0.256,0.4063492063492064
C#_perceptron1_1000_lm,C++_ShotgunSurgery_Test_1.csv,LongMethod,C#,C++,500,1000,0.6639999747276306,1.0,0.328,0.4939759036144578
C++_perceptron1_1000_lm,C++_ShotgunSurgery_Test_1.csv,LongMethod,C++,C++,500,1000,0.6399999856948853,0.9861111111111112,0.284,0.4409937888198758
Python_perceptron1_1000_lm,C++_ShotgunSurgery_Test_1.csv,LongMethod,Python,C++,500,1000,0.6420000195503235,0.9493670886075949,0.3,0.4559270516717325
Java_perceptron1_1000_lm,C++_DivergentChange_Test_1.csv,LongMethod,Java,C++,200,1000,0.6949999928474426,0.9534883720930233,0.41,0.5734265734265734
C#_perceptron1_1000_lm,C++_DivergentChange_Test_1.csv,LongMethod,C#,C++,200,1000,0.7200000286102295,0.9583333333333334,0.46,0.6216216216216216
C++_perceptron1_1000_lm,C++_DivergentChange_Test_1.csv,LongMethod,C++,C++,200,1000,0.7149999737739563,0.9215686274509803,0.47,0.6225165562913907
Python_perceptron1_1000_lm,C++_DivergentChange_Test_1.csv,LongMethod,Python,C++,200,1000,0.699999988079071,0.9347826086956522,0.43,0.5890410958904109
Java_perceptron1_1000_lm,C++_ComplexMethod_Test_OnlySwitch.csv,LongMethod,Java,C++,500,1000,0.5400000214576721,0.9166666666666666,0.088,0.16058394160583941
C#_perceptron1_1000_lm,C++_ComplexMethod_Test_OnlySwitch.csv,LongMethod,C#,C++,500,1000,0.5220000147819519,0.8666666666666667,0.052,0.0981132075471698
C++_perceptron1_1000_lm,C++_ComplexMethod_Test_OnlySwitch.csv,LongMethod,C++,C++,500,1000,0.5580000281333923,0.9142857142857143,0.128,0.22456140350877193
Python_perceptron1_1000_lm,C++_ComplexMethod_Test_OnlySwitch.csv,LongMethod,Python,C++,500,1000,0.5460000038146973,0.8709677419354839,0.108,0.19217081850533807
Java_perceptron1_1000_ss,C++_LongMethod_Test_1.csv,ShotgunSurgery,Java,C++,500,1000,0.8619999885559082,0.8786610878661087,0.84,0.8588957055214724
C#_perceptron1_1000_ss,C++_LongMethod_Test_1.csv,ShotgunSurgery,C#,C++,500,1000,0.8960000276565552,0.9125,0.876,0.8938775510204082
C++_perceptron1_1000_ss,C++_LongMethod_Test_1.csv,ShotgunSurgery,C++,C++,500,1000,0.8500000238418579,0.8158844765342961,0.904,0.8576850094876661
Java_perceptron1_1000_ss,C++_ComplexMethod_Test_Directive.csv,ShotgunSurgery,Java,C++,500,1000,0.671999990940094,0.7263157894736842,0.552,0.6272727272727273
C#_perceptron1_1000_ss,C++_ComplexMethod_Test_Directive.csv,ShotgunSurgery,C#,C++,500,1000,0.7139999866485596,0.7442922374429224,0.652,0.6950959488272921
C++_perceptron1_1000_ss,C++_ComplexMethod_Test_Directive.csv,ShotgunSurgery,C++,C++,500,1000,0.7319999933242798,0.6986301369863014,0.816,0.7527675276752767
Java_perceptron1_1000_ss,C++_ComplexMethod_Test_ConditionalExpression.csv,ShotgunSurgery,Java,C++,500,1000,0.7620000243186951,0.726643598615917,0.84,0.7792207792207793
C#_perceptron1_1000_ss,C++_ComplexMethod_Test_ConditionalExpression.csv,ShotgunSurgery,C#,C++,500,1000,0.7739999890327454,0.7472924187725631,0.828,0.7855787476280836
C++_perceptron1_1000_ss,C++_ComplexMethod_Test_ConditionalExpression.csv,ShotgunSurgery,C++,C++,500,1000,0.765999972820282,0.7152103559870551,0.884,0.7906976744186047
Java_perceptron1_1000_ss,C++_GodClass_Test_1.csv,ShotgunSurgery,Java,C++,500,1000,0.593999981880188,0.6556291390728477,0.396,0.4937655860349128
C#_perceptron1_1000_ss,C++_GodClass_Test_1.csv,ShotgunSurgery,C#,C++,500,1000,0.6179999709129333,0.697986577181208,0.416,0.5213032581453634
C++_perceptron1_1000_ss,C++_GodClass_Test_1.csv,ShotgunSurgery,C++,C++,500,1000,0.6060000061988831,0.5892255892255892,0.7,0.639853747714808
Java_perceptron1_1000_ss,C++_ComplexMethod_Test_1.csv,ShotgunSurgery,Java,C++,500,1000,0.7860000133514404,0.8522167487684729,0.692,0.7637969094922736
C#_perceptron1_1000_ss,C++_ComplexMethod_Test_1.csv,ShotgunSurgery,C#,C++,500,1000,0.8259999752044678,0.9014778325123153,0.732,0.8079470198675497
C++_perceptron1_1000_ss,C++_ComplexMethod_Test_1.csv,ShotgunSurgery,C++,C++,500,1000,0.7900000214576721,0.7715355805243446,0.824,0.7969052224371374
Java_perceptron1_1000_ss,C++_FeatureEnvy_Test_1.csv,ShotgunSurgery,Java,C++,500,1000,0.6899999976158142,0.8321678321678322,0.476,0.6055979643765903
C#_perceptron1_1000_ss,C++_FeatureEnvy_Test_1.csv,ShotgunSurgery,C#,C++,500,1000,0.6480000019073486,0.8363636363636363,0.368,0.5111111111111111
C++_perceptron1_1000_ss,C++_FeatureEnvy_Test_1.csv,ShotgunSurgery,C++,C++,500,1000,0.7419999837875366,0.7641921397379913,0.7,0.7306889352818372
Java_perceptron1_1000_ss,C++_ShotgunSurgery_Test_1.csv,ShotgunSurgery,Java,C++,500,1000,0.7599999904632568,0.891566265060241,0.592,0.7115384615384613
C#_perceptron1_1000_ss,C++_ShotgunSurgery_Test_1.csv,ShotgunSurgery,C#,C++,500,1000,0.7620000243186951,0.9337748344370861,0.564,0.7032418952618453
C++_perceptron1_1000_ss,C++_ShotgunSurgery_Test_1.csv,ShotgunSurgery,C++,C++,500,1000,0.8560000061988831,0.8396946564885496,0.88,0.859375
Java_perceptron1_1000_ss,C++_DivergentChange_Test_1.csv,ShotgunSurgery,Java,C++,200,1000,0.7850000262260437,0.88,0.66,0.7542857142857142
C#_perceptron1_1000_ss,C++_DivergentChange_Test_1.csv,ShotgunSurgery,C#,C++,200,1000,0.824999988079071,0.9113924050632911,0.72,0.8044692737430168
C++_perceptron1_1000_ss,C++_DivergentChange_Test_1.csv,ShotgunSurgery,C++,C++,200,1000,0.7799999713897705,0.7545454545454545,0.83,0.7904761904761904
Java_perceptron1_1000_ss,C++_ComplexMethod_Test_OnlySwitch.csv,ShotgunSurgery,Java,C++,500,1000,0.5740000009536743,0.6796116504854369,0.28,0.39660056657223797
C#_perceptron1_1000_ss,C++_ComplexMethod_Test_OnlySwitch.csv,ShotgunSurgery,C#,C++,500,1000,0.5059999823570251,0.5319148936170213,0.1,0.16835016835016836
C++_perceptron1_1000_ss,C++_ComplexMethod_Test_OnlySwitch.csv,ShotgunSurgery,C++,C++,500,1000,0.5640000104904175,0.5952380952380952,0.4,0.4784688995215311
Java_perceptron1_1000_fe,C++_LongMethod_Test_1.csv,FeatureEnvy,Java,C++,500,1000,0.7080000042915344,0.9262295081967213,0.452,0.6075268817204301
C#_perceptron1_1000_fe,C++_LongMethod_Test_1.csv,FeatureEnvy,C#,C++,500,1000,0.7960000038146973,0.9252873563218391,0.644,0.7594339622641509
C++_perceptron1_1000_fe,C++_LongMethod_Test_1.csv,FeatureEnvy,C++,C++,500,1000,0.7059999704360962,0.8759124087591241,0.48,0.6201550387596899
Java_perceptron1_1000_fe,C++_ComplexMethod_Test_Directive.csv,FeatureEnvy,Java,C++,500,1000,0.6959999799728394,0.85,0.476,0.6102564102564102
C#_perceptron1_1000_fe,C++_ComplexMethod_Test_Directive.csv,FeatureEnvy,C#,C++,500,1000,0.7459999918937683,0.9183673469387755,0.54,0.6801007556675064
C++_perceptron1_1000_fe,C++_ComplexMethod_Test_Directive.csv,FeatureEnvy,C++,C++,500,1000,0.6539999842643738,0.7730496453900709,0.436,0.557544757033248
Java_perceptron1_1000_fe,C++_ComplexMethod_Test_ConditionalExpression.csv,FeatureEnvy,Java,C++,500,1000,0.6940000057220459,0.825503355704698,0.492,0.6165413533834586
C#_perceptron1_1000_fe,C++_ComplexMethod_Test_ConditionalExpression.csv,FeatureEnvy,C#,C++,500,1000,0.8100000023841858,0.8894472361809045,0.708,0.7884187082405345
C++_perceptron1_1000_fe,C++_ComplexMethod_Test_ConditionalExpression.csv,FeatureEnvy,C++,C++,500,1000,0.6579999923706055,0.7969924812030075,0.424,0.5535248041775457
Java_perceptron1_1000_fe,C++_GodClass_Test_1.csv,FeatureEnvy,Java,C++,500,1000,0.593999981880188,0.7155963302752294,0.312,0.4345403899721449
C#_perceptron1_1000_fe,C++_GodClass_Test_1.csv,FeatureEnvy,C#,C++,500,1000,0.5799999833106995,0.717391304347826,0.264,0.38596491228070173
C++_perceptron1_1000_fe,C++_GodClass_Test_1.csv,FeatureEnvy,C++,C++,500,1000,0.6420000195503235,0.7125748502994012,0.476,0.5707434052757794
Java_perceptron1_1000_fe,C++_ComplexMethod_Test_1.csv,FeatureEnvy,Java,C++,500,1000,0.6520000100135803,0.8958333333333334,0.344,0.49710982658959535
C#_perceptron1_1000_fe,C++_ComplexMethod_Test_1.csv,FeatureEnvy,C#,C++,500,1000,0.7360000014305115,0.9214285714285714,0.516,0.6615384615384616
C++_perceptron1_1000_fe,C++_ComplexMethod_Test_1.csv,FeatureEnvy,C++,C++,500,1000,0.6620000004768372,0.8584070796460177,0.388,0.5344352617079889
Java_perceptron1_1000_fe,C++_FeatureEnvy_Test_1.csv,FeatureEnvy,Java,C++,500,1000,0.5379999876022339,0.7878787878787878,0.104,0.18374558303886926
C#_perceptron1_1000_fe,C++_FeatureEnvy_Test_1.csv,FeatureEnvy,C#,C++,500,1000,0.5740000009536743,0.8245614035087719,0.188,0.30618892508143325
C++_perceptron1_1000_fe,C++_FeatureEnvy_Test_1.csv,FeatureEnvy,C++,C++,500,1000,0.6819999814033508,0.8527131782945736,0.44,0.5804749340369393
Java_perceptron1_1000_fe,C++_ShotgunSurgery_Test_1.csv,FeatureEnvy,Java,C++,500,1000,0.6039999723434448,0.9482758620689655,0.22,0.35714285714285715
C#_perceptron1_1000_fe,C++_ShotgunSurgery_Test_1.csv,FeatureEnvy,C#,C++,500,1000,0.6539999842643738,0.9529411764705882,0.324,0.48358208955223875
C++_perceptron1_1000_fe,C++_ShotgunSurgery_Test_1.csv,FeatureEnvy,C++,C++,500,1000,0.6539999842643738,0.8532110091743119,0.372,0.5181058495821728
Java_perceptron1_1000_fe,C++_DivergentChange_Test_1.csv,FeatureEnvy,Java,C++,200,1000,0.5799999833106995,0.8636363636363636,0.19,0.31147540983606553
C#_perceptron1_1000_fe,C++_DivergentChange_Test_1.csv,FeatureEnvy,C#,C++,200,1000,0.6549999713897705,0.8780487804878049,0.36,0.5106382978723404
C++_perceptron1_1000_fe,C++_DivergentChange_Test_1.csv,FeatureEnvy,C++,C++,200,1000,0.6399999856948853,0.7916666666666666,0.38,0.5135135135135135
Java_perceptron1_1000_fe,C++_ComplexMethod_Test_OnlySwitch.csv,FeatureEnvy,Java,C++,500,1000,0.6019999980926514,0.8923076923076924,0.232,0.3682539682539682
C#_perceptron1_1000_fe,C++_ComplexMethod_Test_OnlySwitch.csv,FeatureEnvy,C#,C++,500,1000,0.5080000162124634,0.5833333333333334,0.056,0.10218978102189781
C++_perceptron1_1000_fe,C++_ComplexMethod_Test_OnlySwitch.csv,FeatureEnvy,C++,C++,500,1000,0.5479999780654907,0.7727272727272727,0.136,0.23129251700680273
Java_perceptron1_1000_dv,C++_LongMethod_Test_1.csv,DivergentChange,Java,C++,500,1000,0.8259999752044678,0.9657142857142857,0.676,0.7952941176470589
C#_perceptron1_1000_dv,C++_LongMethod_Test_1.csv,DivergentChange,C#,C++,500,1000,0.8080000281333923,0.9583333333333334,0.644,0.7703349282296652
C++_perceptron1_1000_dv,C++_LongMethod_Test_1.csv,DivergentChange,C++,C++,500,1000,0.6899999976158142,0.9797979797979798,0.388,0.5558739255014327
Java_perceptron1_1000_dv,C++_ComplexMethod_Test_Directive.csv,DivergentChange,Java,C++,500,1000,0.7960000038146973,0.9204545454545454,0.648,0.7605633802816901
C#_perceptron1_1000_dv,C++_ComplexMethod_Test_Directive.csv,DivergentChange,C#,C++,500,1000,0.6520000100135803,0.8725490196078431,0.356,0.5056818181818182
C++_perceptron1_1000_dv,C++_ComplexMethod_Test_Directive.csv,DivergentChange,C++,C++,500,1000,0.6079999804496765,0.921875,0.236,0.375796178343949
Java_perceptron1_1000_dv,C++_ComplexMethod_Test_ConditionalExpression.csv,DivergentChange,Java,C++,500,1000,0.800000011920929,0.8676470588235294,0.708,0.7797356828193832
C#_perceptron1_1000_dv,C++_ComplexMethod_Test_ConditionalExpression.csv,DivergentChange,C#,C++,500,1000,0.7979999780654907,0.9116022099447514,0.66,0.765661252900232
C++_perceptron1_1000_dv,C++_ComplexMethod_Test_ConditionalExpression.csv,DivergentChange,C++,C++,500,1000,0.6340000033378601,0.9240506329113924,0.292,0.4437689969604863
Java_perceptron1_1000_dv,C++_GodClass_Test_1.csv,DivergentChange,Java,C++,500,1000,0.6880000233650208,0.7797619047619048,0.524,0.6267942583732058
C#_perceptron1_1000_dv,C++_GodClass_Test_1.csv,DivergentChange,C#,C++,500,1000,0.5799999833106995,0.7941176470588235,0.216,0.33962264150943394
C++_perceptron1_1000_dv,C++_GodClass_Test_1.csv,DivergentChange,C++,C++,500,1000,0.5699999928474426,0.8888888888888888,0.16,0.27118644067796616
Java_perceptron1_1000_dv,C++_ComplexMethod_Test_1.csv,DivergentChange,Java,C++,500,1000,0.7480000257492065,0.9246575342465754,0.54,0.6818181818181819
C#_perceptron1_1000_dv,C++_ComplexMethod_Test_1.csv,DivergentChange,C#,C++,500,1000,0.7059999704360962,0.9401709401709402,0.44,0.5994550408719346
C++_perceptron1_1000_dv,C++_ComplexMethod_Test_1.csv,DivergentChange,C++,C++,500,1000,0.6039999723434448,0.9482758620689655,0.22,0.35714285714285715
Java_perceptron1_1000_dv,C++_FeatureEnvy_Test_1.csv,DivergentChange,Java,C++,500,1000,0.6100000143051147,0.8666666666666667,0.26,0.4
C#_perceptron1_1000_dv,C++_FeatureEnvy_Test_1.csv,DivergentChange,C#,C++,500,1000,0.5699999928474426,0.8571428571428571,0.168,0.2809364548494983
C++_perceptron1_1000_dv,C++_FeatureEnvy_Test_1.csv,DivergentChange,C++,C++,500,1000,0.5619999766349792,0.9428571428571428,0.132,0.23157894736842108
Java_perceptron1_1000_dv,C++_ShotgunSurgery_Test_1.csv,DivergentChange,Java,C++,500,1000,0.6679999828338623,0.9883720930232558,0.34,0.5059523809523809
C#_perceptron1_1000_dv,C++_ShotgunSurgery_Test_1.csv,DivergentChange,C#,C++,500,1000,0.6420000195503235,0.961038961038961,0.296,0.4525993883792049
C++_perceptron1_1000_dv,C++_ShotgunSurgery_Test_1.csv,DivergentChange,C++,C++,500,1000,0.5540000200271606,0.9090909090909091,0.12,0.21201413427561838
Java_perceptron1_1000_dv,C++_DivergentChange_Test_1.csv,DivergentChange,Java,C++,200,1000,0.7400000095367432,0.9285714285714286,0.52,0.6666666666666666
C#_perceptron1_1000_dv,C++_DivergentChange_Test_1.csv,DivergentChange,C#,C++,200,1000,0.7300000190734863,0.9423076923076923,0.49,0.6447368421052632
C++_perceptron1_1000_dv,C++_DivergentChange_Test_1.csv,DivergentChange,C++,C++,200,1000,0.7149999737739563,1.0,0.43,0.6013986013986015
Java_perceptron1_1000_dv,C++_ComplexMethod_Test_OnlySwitch.csv,DivergentChange,Java,C++,500,1000,0.6100000143051147,0.8395061728395061,0.272,0.4108761329305136
C#_perceptron1_1000_dv,C++_ComplexMethod_Test_OnlySwitch.csv,DivergentChange,C#,C++,500,1000,0.5899999737739563,0.8947368421052632,0.204,0.3322475570032573
C++_perceptron1_1000_dv,C++_ComplexMethod_Test_OnlySwitch.csv,DivergentChange,C++,C++,500,1000,0.5220000147819519,0.7894736842105263,0.06,0.11152416356877323
Java_perceptron1_1000_fe+dv,C++_LongMethod_Test_1.csv,FeatureEnvy+DivergentChange,Java,C++,500,1000,0.8399999737739563,0.9381443298969072,0.728,0.8198198198198198
C#_perceptron1_1000_fe+dv,C++_LongMethod_Test_1.csv,FeatureEnvy+DivergentChange,C#,C++,500,1000,0.8759999871253967,0.9234234234234234,0.82,0.8686440677966101
C++_perceptron1_1000_fe+dv,C++_LongMethod_Test_1.csv,FeatureEnvy+DivergentChange,C++,C++,500,1000,0.9160000085830688,0.8851851851851852,0.956,0.9192307692307692
Java_perceptron1_1000_fe+dv,C++_ComplexMethod_Test_Directive.csv,FeatureEnvy+DivergentChange,Java,C++,500,1000,0.6660000085830688,0.8487394957983193,0.404,0.5474254742547425
C#_perceptron1_1000_fe+dv,C++_ComplexMethod_Test_Directive.csv,FeatureEnvy+DivergentChange,C#,C++,500,1000,0.7020000219345093,0.8435374149659864,0.496,0.6246851385390428
C++_perceptron1_1000_fe+dv,C++_ComplexMethod_Test_Directive.csv,FeatureEnvy+DivergentChange,C++,C++,500,1000,0.7919999957084656,0.7310126582278481,0.924,0.8162544169611308
Java_perceptron1_1000_fe+dv,C++_ComplexMethod_Test_ConditionalExpression.csv,FeatureEnvy+DivergentChange,Java,C++,500,1000,0.828000009059906,0.8796296296296297,0.76,0.8154506437768241
C#_perceptron1_1000_fe+dv,C++_ComplexMethod_Test_ConditionalExpression.csv,FeatureEnvy+DivergentChange,C#,C++,500,1000,0.8659999966621399,0.8704453441295547,0.86,0.8651911468812877
C++_perceptron1_1000_fe+dv,C++_ComplexMethod_Test_ConditionalExpression.csv,FeatureEnvy+DivergentChange,C++,C++,500,1000,0.8399999737739563,0.785234899328859,0.936,0.8540145985401459
Java_perceptron1_1000_fe+dv,C++_GodClass_Test_1.csv,FeatureEnvy+DivergentChange,Java,C++,500,1000,0.6179999709129333,0.7185185185185186,0.388,0.5038961038961038
C#_perceptron1_1000_fe+dv,C++_GodClass_Test_1.csv,FeatureEnvy+DivergentChange,C#,C++,500,1000,0.6079999804496765,0.7596153846153846,0.316,0.4463276836158192
C++_perceptron1_1000_fe+dv,C++_GodClass_Test_1.csv,FeatureEnvy+DivergentChange,C++,C++,500,1000,0.6940000057220459,0.7437185929648241,0.592,0.6592427616926504
Java_perceptron1_1000_fe+dv,C++_ComplexMethod_Test_1.csv,FeatureEnvy+DivergentChange,Java,C++,500,1000,0.7279999852180481,0.9130434782608695,0.504,0.6494845360824741
C#_perceptron1_1000_fe+dv,C++_ComplexMethod_Test_1.csv,FeatureEnvy+DivergentChange,C#,C++,500,1000,0.8140000104904175,0.9337016574585635,0.676,0.7842227378190256
C++_perceptron1_1000_fe+dv,C++_ComplexMethod_Test_1.csv,FeatureEnvy+DivergentChange,C++,C++,500,1000,0.8600000143051147,0.8781512605042017,0.836,0.8565573770491803
